Date,1st Stage Suction Temperature,1st Stage Suction Pressure,1st Stage Discharge Temperature,1st Stage Discharge Pressure,2nd Stage Suction Temperature,2nd Stage Suction Pressure,2nd Stage Discharge Temperature,2nd Stage Discharge Pressure,3rd Stage Suction Temperature,3rd Stage Suction Pressure,3rd Stage Discharge Temperature,3rd Stage Discharge Pressure,4th Stage Suction Temperature,4th Stage Suction Pressure,4th Stage Discharge Temperature,4th Stage Discharge Pressure,5th Stage Suction Temperature,5th Stage Suction Pressure,5th Stage Discharge Temperature,5th Stage Discharge Pressure,1st Stage Discharge Flow,3rd Stage Discharge Flow,5th Stage Discharge Flow,C3 Splitter Purge to 4th Stage Suction,C2 Splitter Purge to 5th Stage Suction,CW Supply Temperature,CW Flow to Olefins,CW Pressure,Compressor Speed,UHP Steam Flow to KT-1,UHP Steam Pressure,UHP Steam Temperature,HP Steam Extraction Flow from KT-1,HP Steam Extraction Pressure,HP Steam Extraction Temperature,E-24 PG Inlet Temperature,E-20 <U+0394>T,E-21 <U+0394>T,E-22 <U+0394>T,E-23 <U+0394>T,Total Power
9/5/2014,32.6,0.4,89.74,2.2,34.5,2.2,93.92,6.4,37.7,6.34,93.96,14,39,13.96,88.96,23.1,34.7,21.71,94.78,40.1,106,106.6,106,285.6,1003,29.8974,19.99432,4.049717,4633.8,150.6,105.9,456.2,83.54,46.5,360.32,39.44,55.24,56.22,54.96,49.52,17.0024
9/6/2014,32.2,0.4,88.89,2.1,34.2,2.15,92.89,6.3,37.1,6.21,92.9,13.7,38.5,13.81,88.21,22.6,34.3,21.28,93.94,39.87,100.9,101.3,101.7,300,1370.7,29.86307,19.98095,4.051933,4590.8,147.8,105.9,457.1,83.69,46.53,360.78,39.05,54.69,55.79,54.4,49.16,16.07651
9/7/2014,31.5373,0.381554,87.53184,2.050488,33.80325,2.047817,91.28311,5.956242,35.87991,5.861326,88.85186,12.89557,36.91757,13.68229,88.2943,21.66919,32.86265,20.56835,94.68141,39.44957,96.7077,98.81593,88.81027,294.0047,1502.317,29.31506,19.97137,4.029429,4566.989,132.7976,105.9196,455.4547,80.54487,46.44718,360.9961,37.3519,53.72859,55.4032,51.93428,50.9424,15.62344
9/30/2014,31.49965,0.349671,86.45445,2.046021,34.14586,2.037479,93.43313,6.00565,37.01599,5.912357,94.20453,12.98171,37.82642,13.12255,89.60059,21.61125,33.33198,20.43138,94.99264,39.71875,92.81026,94.55104,92.01128,299.9886,1451.996,29.43091,19.83695,4.041417,4638.759,131.9578,105.9096,452.666,78.04432,46.70444,359.2338,38.1441,52.30859,56.41713,56.3781,51.45649,15.83794
10/1/2014,31.56427,0.349554,85.19714,2.046842,34.26787,2.039683,93.18156,6.001592,37.08019,5.907996,93.96,12.96608,37.87718,13.06723,89.03778,21.52239,33.32191,20.33299,94.4323,39.72885,92.64543,93.89201,91.83824,300.0227,1457.635,29.48315,19.83872,4.040804,4604.459,129.2242,105.9141,451.1317,74.90891,46.70716,358.6179,38.0667,50.92927,56.10137,56.08282,50.97108,15.50223
10/2/2014,31.23934,0.349687,84.45251,2.047573,33.98889,2.042473,93.33389,6.022467,36.8661,5.927227,94.34097,13.05849,37.66151,12.87125,88.53437,21.57392,32.92759,20.34258,93.84254,39.62615,93.03087,93.63637,94.9522,299.9981,1361.264,29.31003,19.85767,4.04558,4623.818,129.3321,105.9235,451.7234,74.23822,46.71569,359.1987,37.78971,50.46362,56.46779,56.67947,50.74466,15.63084
10/3/2014,31.20684,0.349575,87.79749,2.043563,34.05457,2.037804,93.70295,6.021438,36.92667,5.9283,94.56406,13.07933,37.81459,13.00553,89.08107,21.66987,33.44485,20.45816,94.85304,39.85501,92.13114,93.31045,93.35718,299.9729,1281.743,29.32383,19.80484,4.049696,4626.794,128.5481,105.9189,452.2696,73.40083,46.70708,359.877,38.5414,53.74292,56.77628,56.74947,50.53967,15.76233
10/4/2014,31.54832,0.363613,89.76869,2.083775,34.44429,2.074679,94.67987,6.104117,37.4937,6.004687,95.64725,13.19447,38.28616,13.0565,90.31676,21.86846,33.85613,20.65691,95.99415,40.00847,93.1721,95.26166,93.94436,299.9825,1277.658,29.66532,19.7931,4.045367,4668.075,130.9488,105.9225,450.049,74.84487,46.70388,357.0361,38.9912,55.3244,57.18617,57.36108,51.32556,16.21395
10/5/2014,31.45557,0.382071,90.02978,2.125258,34.46874,2.114788,94.87162,6.181517,37.50128,6.083261,95.8291,13.31827,38.25339,13.11478,90.42296,22.0063,34.36747,20.78269,96.29267,39.8981,94.45363,96.21207,94.42507,299.4773,1100.425,29.6125,19.69727,4.060862,4682.786,130.0783,105.9229,449.4559,72.98948,46.70468,356.6777,40.1537,55.56104,57.37034,57.57571,50.26926,16.43557
10/6/2014,30.98836,0.384571,89.10723,2.121929,34.12568,2.114808,94.22975,6.159625,37.00485,6.064117,94.95455,13.23576,37.78168,13.08382,89.45463,21.78302,33.81802,20.56335,94.96453,39.7841,93.86983,94.48113,93.8516,299.9975,1218.704,29.26813,19.72032,4.058967,4655.57,127.9424,105.9107,449.5085,71.57113,46.69884,357.4073,39.7525,54.98155,57.22489,57.17287,49.70213,16.14186
10/7/2014,31.06883,0.382504,89.09145,2.115512,33.94218,2.111058,93.68626,6.141617,36.94004,6.050165,94.53093,13.15843,37.73197,13.14952,89.43214,21.68009,33.9338,20.49279,95.02482,39.85344,91.32234,93.24336,91.54548,300.0268,1182.55,29.32579,19.68341,4.054933,4633.446,124.704,105.9092,452.1354,69.05995,46.68838,360.7225,39.8088,55.14927,56.74622,56.79896,49.62334,15.71368
10/8/2014,32.05895,0.374946,90.25982,2.106679,34.92457,2.09795,94.68575,6.103,37.97676,6.006287,95.09582,13.02934,38.46503,13.14755,90.44467,21.50741,34.55861,20.32595,96.07357,39.84886,91.66082,94.87855,90.98543,299.9826,1322.543,30.18348,19.57988,4.042967,4647.07,121.1324,105.9124,454.6695,64.05868,46.68748,363.9477,40.5254,55.33525,56.70898,56.63079,49.91927,15.85559
10/9/2014,32.55154,0.377083,90.56621,2.110254,35.35433,2.097808,95.53246,6.124292,38.38542,6.026804,96.09403,13.16565,39.17531,13.11618,90.87794,21.63252,35.05907,20.41717,96.24705,39.80861,94.08926,94.22888,93.28342,299.9979,1337.598,30.46356,19.52667,4.041062,4658.706,124.4147,105.9145,451.6781,67.3848,46.6821,360.3304,41.2315,55.21187,57.14704,56.91871,49.64644,16.17094
10/10/2014,31.74982,0.383488,90.11917,2.115821,34.496,2.102983,94.83255,6.102954,37.52675,6.007413,95.01459,13.01617,38.05446,12.91457,90.05034,21.41681,33.38651,20.20888,95.19895,39.72068,93.52762,95.30411,93.63363,299.976,1464.674,29.7737,19.50777,4.042825,4681.938,127.3353,105.9079,454.0729,71.14182,46.69912,361.9527,38.9904,55.62316,57.3058,56.96012,51.05994,16.15023
10/11/2014,31.27405,0.368954,90.35773,2.091062,34.02097,2.076583,94.55112,6.021733,37.07662,5.93163,95.1481,12.89012,37.35381,12.63118,90.10612,21.37273,33.31092,20.22166,95.85256,39.60855,90.00144,92.36976,90.22033,300.0079,1306.683,29.47645,19.58809,4.046454,4697.52,124.0869,105.9097,459.6729,69.18257,46.68823,368.0379,39.4976,56.33676,57.4745,57.79429,50.60852,15.78591
10/12/2014,31.37908,0.366408,89.84488,2.099921,33.88545,2.081417,93.59921,6.037204,36.76773,5.944726,93.99128,12.9458,37.07403,12.61386,89.2491,21.5206,33.26519,20.35093,95.17186,39.62935,89.6979,94.13532,90.37373,292.9938,1144.271,28.94275,19.61856,4.051258,4649.547,124.3653,105.9038,460.3677,69.67914,46.68482,368.7574,38.9451,55.95944,56.83147,56.91725,50.304,15.59064
10/13/2014,31.86022,0.364588,89.58009,2.090438,34.2487,2.071975,93.64244,6.038471,37.12923,5.945796,94.15535,13.02236,37.78896,12.81165,89.22801,21.57627,34.03995,20.38408,95.11034,39.79976,90.67729,94.25503,91.38275,300.0207,1208.419,29.38103,19.65506,4.045725,4617.722,123.6497,105.9046,456.3641,68.33889,46.68328,365.1559,39.7825,55.3314,56.51321,56.36639,49.44551,15.57627
10/14/2014,31.86389,0.371471,89.31634,2.095686,34.40023,2.076629,93.99326,6.057257,37.21903,5.9637,94.51643,13.01803,38.02767,12.84024,89.82704,21.60934,33.98054,20.43413,95.53439,39.93596,92.59947,93.75407,90.79493,300.1007,1283.028,29.47537,19.66853,4.042614,4631.27,126.4494,105.9095,453.7895,71.59497,46.72557,362.1626,39.73721,54.91611,56.77423,56.48876,50.08983,15.61194
10/15/2014,32.41685,0.375671,89.44325,2.115867,34.88035,2.092008,93.72108,6.099858,37.71796,6.007378,94.47153,13.1056,38.66184,12.90027,89.62645,21.72193,34.65125,20.51823,95.571,39.95572,92.82874,95.38105,92.44448,299.9431,1189.337,29.76021,19.57007,4.026067,4603.012,129.009,105.9035,448.8118,74.01078,46.72281,356.6622,40.6936,54.56289,56.00312,55.80969,48.93285,15.55995
10/16/2014,33.8184,0.374646,90.47229,2.104504,35.20932,2.079588,94.04525,6.073892,37.87277,5.98133,94.87993,13.0455,38.76147,12.9387,89.86667,21.66477,34.90897,20.46705,95.9806,39.90165,92.80423,94.90335,91.85457,300.0102,1184.528,29.93687,19.52723,4.031675,4604.735,128.8685,105.9063,448.6152,73.99743,46.71973,356.4685,40.8977,55.26297,56.17248,56.11847,48.96897,15.55448
10/17/2014,32.15849,0.371208,89.69475,2.092775,33.29754,2.070929,93.15891,6.060762,36.1038,5.971135,93.88058,12.99037,36.78167,12.70454,88.97497,21.60502,33.10699,20.42982,95.13251,39.8226,92.58692,94.98153,91.29575,299.9998,1028.506,28.29103,19.5921,4.041158,4651.909,130.2474,105.9047,452.3388,76.0696,46.73272,359.4831,39.1042,56.39721,57.05511,57.09892,49.87077,15.73568
10/18/2014,33.27185,0.364663,90.76255,2.071496,34.00342,2.047063,93.99999,6.034058,36.76345,5.945009,94.76028,13.00201,37.46955,12.90754,90.0861,21.56732,33.68393,20.38415,95.83473,39.76672,93.70225,94.92699,91.48174,300.0107,1383.032,28.85437,19.53363,4.032554,4664.596,125.1534,105.9048,453.9854,68.83103,46.69903,362.3582,39.7317,56.75912,57.23654,57.29072,50.3544,15.9396
10/19/2014,34.25434,0.36455,91.52088,2.063742,33.94718,2.044692,93.52822,6.002783,36.64175,5.911326,93.8399,12.94855,37.0668,12.85514,89.13409,21.42011,33.59633,20.22735,95.09026,39.64784,91.21134,95.19251,91.21957,300.0043,1334.65,28.80658,19.68182,4.056104,4625.167,119.4821,105.9042,455.9711,62.44854,46.68435,365.4758,39.6698,57.57371,56.88647,56.7731,49.46429,15.52398
10/20/2014,32.99742,0.363038,91.72564,2.091558,34.47536,2.067475,94.65424,6.054558,37.53106,5.957109,94.944,12.99556,37.8695,12.99008,90.34333,21.46876,34.17835,20.25942,95.99362,39.65565,90.81755,97.37301,92.41749,300.0178,1513.688,29.49131,19.67008,4.050504,4664.608,122.3529,105.9028,458.8479,65.2885,46.52539,367.2658,40.3733,57.25029,57.12317,57.07449,49.97003,15.77847
10/21/2014,31.95027,0.367171,91.32186,2.121571,34.75198,2.0969,95.03056,6.136742,38.19692,6.039691,95.7991,13.07992,38.46327,12.95723,91.04816,21.56879,34.70258,20.35315,96.55735,39.54648,90.99962,98.47679,92.73309,300.0029,1449.413,30.02044,19.65688,4.057483,4681.801,122.3683,105.9077,461.171,64.68675,46.47015,369.4024,41.0469,56.56988,56.83364,57.33583,50.00126,15.9139
10/22/2014,31.04948,0.374554,90.39301,2.125021,34.18989,2.106783,94.61655,6.14935,37.485,6.056004,95.28033,13.10542,37.83392,12.93594,90.49094,21.63052,34.28086,20.42444,96.27763,39.54765,90.15178,97.0233,92.44414,299.991,1244.835,29.60331,19.68397,4.0631,4675.048,120.1913,105.9093,459.6613,62.31054,46.46971,368.428,40.4505,56.20313,57.13155,57.44641,50.04044,15.78517
10/23/2014,30.845,0.374546,89.61004,2.112354,34.08454,2.097717,94.53175,6.142458,37.273,6.049317,95.3264,13.15193,37.94936,12.94171,90.3438,21.67365,34.33045,20.46885,96.14642,39.68851,91.54336,95.05655,92.31163,299.9638,1133.398,29.52085,19.72118,4.060258,4662.975,122.1296,105.9105,458.5777,65.28249,46.46564,367.0265,40.532,55.5255,57.25875,57.37705,49.8118,15.81897
10/24/2014,30.83812,0.374638,89.3814,2.106304,34.13591,2.090817,94.40022,6.118263,37.21657,6.028148,95.23807,13.10245,37.97168,13.03323,90.38155,21.61368,34.16059,20.42421,96.05468,39.70707,91.458,94.0567,91.43859,300.0308,1232.166,29.47727,19.65331,4.040279,4653.812,123.8338,105.9102,457.7379,68.1525,46.46424,365.8997,40.3791,55.24548,57.18365,57.26638,50.00245,15.69099
10/25/2014,31.40757,0.3746,89.79586,2.102662,34.54947,2.088663,94.86858,6.121096,37.66328,6.03103,95.80043,13.14735,38.52104,13.02165,90.96117,21.72499,34.75232,20.53929,96.87112,39.92348,91.3112,93.2508,91.37842,299.9879,1216.811,29.96665,19.65998,4.045383,4646.866,124.9681,105.9116,457.6106,69.83974,46.45942,365.4762,41.0755,55.24639,57.2053,57.27939,49.88567,15.72387
10/26/2014,31.58643,0.400175,89.75423,2.150292,34.75337,2.131912,94.82152,6.193713,37.9228,6.100396,95.59032,13.19681,38.73854,13.05916,91.1566,21.76505,34.76179,20.58355,96.81791,39.89959,93.87945,95.40375,91.3841,300.0066,1162.214,30.04016,19.61654,4.056096,4648.407,128.3351,105.9085,455.4014,73.45288,46.48918,362.5613,40.9552,55.00085,56.89873,56.85177,50.2014,15.99277
10/27/2014,31.71433,0.421133,89.79848,2.183704,34.77135,2.165117,94.87925,6.242617,37.85552,6.15043,95.61973,13.27566,38.70631,13.01984,91.13631,21.87669,34.76123,20.71112,96.82795,39.80747,94.4404,94.31417,90.63642,299.9866,957.4854,30.0627,19.62598,4.056338,4646.598,130.5438,105.9056,454.6578,76.7138,46.50612,361.1724,40.9301,55.02713,57.02373,56.91342,50.20621,15.89294
10/28/2014,31.25124,0.434633,89.27765,2.215158,34.32368,2.197867,94.21255,6.312667,37.39938,6.220613,94.99225,13.39377,38.33135,13.16307,90.30936,21.99061,34.38622,20.80556,95.86951,39.79429,94.54425,94.98877,91.82288,299.2859,1149.772,29.56198,19.72817,4.073358,4621.684,130.6521,105.902,453.6599,76.92166,46.49554,360.1279,40.5006,54.95397,56.81317,56.6609,49.80876,15.97089
10/29/2014,30.86485,0.425521,89.60533,2.208538,34.13507,2.19325,94.46572,6.30145,37.12888,6.215809,95.49065,13.44668,38.13903,13.21734,90.37001,22.03708,34.33188,20.8472,95.77177,39.58001,90.64554,92.35087,92.1736,295.4322,1056.779,29.58109,19.63737,4.051667,4632.721,128.7308,105.9116,453.5183,75.25645,46.51707,360.5744,40.1366,55.47027,57.33684,57.35162,50.23341,15.63076
10/30/2014,30.68651,0.425842,90.18202,2.241513,34.2675,2.218958,94.577,6.37555,37.50752,6.278952,95.40866,13.50404,38.17266,13.23228,90.55855,22.13105,34.27321,20.89611,95.94005,39.80851,92.10554,98.44184,94.55293,299.8376,1094.375,29.52625,19.62855,4.053358,4655.869,129.4451,105.904,451.2707,72.74306,46.48976,358.2153,40.1185,55.91453,57.06948,57.236,50.44005,16.07165
10/31/2014,30.75369,0.434604,89.89048,2.262667,33.98857,2.2377,93.88007,6.414233,37.32935,6.317009,94.77777,13.51808,37.79402,13.28821,89.93774,22.14192,33.74662,20.88574,95.23719,39.78777,92.63149,100.9301,95.51491,293.9905,990.9052,29.21701,19.62948,4.059213,4646.902,127.6762,105.9036,450.1869,69.47335,46.47766,357.5918,38.8036,55.90191,56.55073,56.98375,51.13414,16.11936
11/1/2014,31.24695,0.434558,90.24353,2.253221,34.65056,2.229642,94.30475,6.381133,37.89851,6.285696,95.18335,13.47784,38.50357,13.43132,90.82016,22.1129,34.81199,20.8913,96.4206,39.82,95.33683,99.28573,93.28437,297.7333,971.5761,29.92613,19.59413,4.049642,4641.87,126.0395,105.9086,450.1822,68.42628,46.47378,357.9173,40.5135,55.59297,56.40625,56.67978,50.30666,16.29503
11/2/2014,31.42023,0.434679,90.14961,2.2471,34.7661,2.223212,94.24646,6.353092,37.99748,6.258522,94.89177,13.37962,38.53823,13.41242,90.81764,22.00756,34.79348,20.80827,96.46297,39.82903,96.28089,98.52839,91.7316,299.9776,1046.945,30.00173,19.62872,4.059383,4626.662,125.2581,105.909,450.0044,68.3363,46.4719,357.9245,40.4612,55.38352,56.24898,56.35354,50.35644,16.26812
11/3/2014,31.10773,0.435175,89.79303,2.228021,34.55666,2.2112,94.58552,6.31235,37.61914,6.222096,95.15115,13.42357,38.69492,13.32429,90.34992,21.94002,34.48674,20.7364,95.27415,39.75588,92.07705,93.12271,92.5598,298.1741,1069.171,30.00067,19.6109,4.06195,4634.839,123.9193,105.9103,449.9597,68.55658,46.47012,358.1955,40.5542,55.23638,56.96638,56.45623,49.79572,15.68169
11/4/2014,30.86105,0.435438,89.2819,2.243312,34.39695,2.219454,94.18299,6.361167,37.62372,6.263122,94.96597,13.5138,38.47413,13.3415,90.02022,22.0905,34.40669,20.84354,95.07398,40.0073,94.82896,96.14918,94.54537,285.2915,997.3305,29.72745,19.67847,4.068817,4637.896,124.6539,105.9087,449.8723,67.76294,46.47214,357.8323,40.6067,54.88496,56.55927,56.49184,49.41352,16.04366
11/5/2014,30.118,0.429929,88.32667,2.210129,33.54679,2.191033,92.87022,6.244833,36.63098,6.151609,93.14208,13.1229,37.09051,13.17247,89.38768,21.58174,33.21233,20.4255,94.53778,39.52633,92.67229,95.87051,89.37632,300.0242,1226.947,28.88728,19.6427,4.074804,4624.457,127.6463,105.9044,450.738,74.11194,46.50595,358.0555,39.298,54.77988,56.23924,56.05157,50.08968,15.61923
11/6/2014,30.78712,0.395621,89.71839,2.167229,33.93109,2.1396,94.58997,6.231529,37.61338,6.125757,95.00102,13.1624,37.89919,13.25945,90.84907,21.6702,34.36487,20.43617,96.50978,39.67805,96.14503,100.9116,93.70457,298.8784,1253.674,29.40267,19.63153,4.073087,4698.562,121.3687,105.9058,454.3342,61.49485,46.42486,362.6387,40.8527,55.7873,56.97659,57.10183,49.99637,16.55533
11/7/2014,31.56808,0.439271,90.6954,2.263142,34.88856,2.230896,95.308,6.389342,38.71333,6.274839,95.2539,13.32739,38.61994,13.31915,91.25101,21.85886,35.38892,20.60341,97.00311,39.74054,97.50843,105.3854,94.90013,299.9591,1240.37,30.15579,19.57894,4.067738,4691.147,117.7702,105.909,453.4321,55.3006,46.41962,362.4412,41.852,55.80684,56.59467,56.63396,49.39901,16.78244
11/8/2014,31.677,0.4503,90.46737,2.274021,33.04091,2.239513,92.84821,6.436062,38.76482,6.327335,94.33054,13.40587,38.98584,13.33198,90.7576,21.82746,35.65238,20.53492,95.83361,39.62315,95.46384,109.8588,96.27255,299.1637,1282.658,30.35354,19.66093,4.072604,4668.697,118.8109,105.91,452.0499,57.05335,46.4372,360.9094,42.0566,57.42646,54.08339,55.3447,48.701,16.45542
11/9/2014,31.4661,0.436133,88.38151,2.185129,30.8088,2.161283,90.5432,6.336296,37.39287,6.242235,93.97619,13.54978,38.9409,13.35367,89.4591,21.95837,35.65757,20.65454,94.34952,39.64186,95.38043,101.0475,96.24883,291.6616,1284.337,30.17235,19.64974,4.084146,4599.41,121.2278,105.9106,450.4631,63.11467,46.42681,359.1147,42.0477,57.57272,53.15034,55.03529,47.4114,15.93657
11/10/2014,30.58938,0.436517,87.6697,2.196362,30.44275,2.172146,89.60299,6.334437,36.57056,6.240239,92.44705,13.4554,38.05476,13.31085,88.78736,21.90982,34.68774,20.64632,94.01739,40.06326,93.83237,102.5602,94.28451,286.4445,1066.222,29.24745,19.64798,4.055175,4593.016,126.9139,105.9085,450.7509,70.73915,46.46255,358.2312,40.9221,57.22696,53.03243,54.39229,47.86526,15.70345
11/11/2014,29.97945,0.435483,87.35476,2.211167,33.34589,2.194546,91.9466,6.261475,36.522,6.174017,92.27686,13.24875,37.37224,13.19842,88.47635,21.62785,33.51749,20.44478,93.40448,39.86226,91.06205,97.82079,90.15074,299.8131,1223.055,28.81808,19.61181,4.048538,4587.796,127.6484,105.9048,451.474,74.8558,46.48512,358.751,40.0473,54.00887,55.4246,54.90462,48.42905,15.22062
11/12/2014,31.22032,0.4354,87.85975,2.182104,31.12589,2.159796,89.84381,6.256963,37.02879,6.167635,92.41076,13.2391,38.37247,13.32594,89.06011,21.59476,34.72884,20.38077,94.11604,39.66444,91.49224,99.78293,91.05104,300.0264,1403.227,29.81125,19.57772,4.042592,4569.723,124.6503,105.9087,447.9364,70.14572,46.47057,356.0751,41.115,56.73385,52.81502,54.03829,47.94511,15.45896
11/13/2014,31.41086,0.435521,88.08567,2.193358,32.92677,2.168029,91.45718,6.260221,37.62585,6.166335,93.0297,13.24455,38.83947,13.2991,89.80728,21.63477,35.10669,20.4204,94.94513,39.88285,94.09037,100.5034,90.98993,300.0282,1313.728,30.05187,19.7916,4.062283,4584.181,125.4017,105.9105,447.2395,70.24901,46.4731,355.1443,41.3916,55.1589,53.83133,54.19022,48.41568,15.57723
11/14/2014,31.34755,0.443838,88.63757,2.215425,33.39077,2.186904,92.99873,6.304225,37.96793,6.208796,94.10232,13.3191,39.04056,13.25224,90.63237,21.7322,35.0513,20.49598,95.46416,39.97881,97.36921,101.7693,92.63961,300.0226,1312.82,29.9929,19.789,4.062088,4631.361,127.9739,105.9068,445.376,72.59451,46.48,352.5465,41.0333,55.2468,55.0308,55.06175,49.59907,16.22282
11/15/2014,31.57013,0.450454,88.29683,2.210542,31.29917,2.181308,90.68221,6.360075,37.68942,6.264204,93.79897,13.50204,39.46053,13.2956,90.31487,21.92735,35.47571,20.63492,95.13127,39.96943,96.9779,102.6673,95.49435,299.9666,1262.308,30.21169,19.77801,4.044863,4610.332,129.2732,105.9039,443.3176,73.49616,46.49795,350.3024,41.5802,56.99766,52.99279,54.33844,48.73467,16.13664
11/16/2014,31.68044,0.450383,88.56011,2.21025,31.35361,2.180321,90.91482,6.358696,37.73713,6.263878,93.93859,13.49565,39.55323,13.34507,90.41586,21.91241,35.53684,20.61,95.18357,39.84091,96.5818,102.6612,96.24665,300.0317,1353.048,30.3172,19.85749,4.046838,4618.386,128.1069,105.9056,443.2364,71.60614,46.48958,350.5523,41.7407,57.2065,53.17768,54.38536,48.67516,16.15576
11/17/2014,30.97658,0.450446,88.04212,2.225296,32.96283,2.199213,92.24785,6.33865,37.45683,6.2445,93.56035,13.42745,38.84606,13.17054,89.82655,21.81495,34.54671,20.54643,94.44775,39.75042,96.15069,100.9682,95.03924,299.1179,1232.199,29.70817,19.83985,4.060521,4621.71,127.8778,105.9079,444.0251,72.71366,46.47928,351.2873,40.9676,55.07929,54.79102,54.71429,48.85895,16.03562
11/18/2014,31.36003,0.450483,88.0978,2.231729,34.47247,2.206875,93.27487,6.327725,37.96379,6.235891,93.84722,13.38027,39.13463,13.28181,90.04265,21.73685,34.55339,20.48777,94.43073,39.65575,96.15345,99.87895,93.6021,317.5397,1277.325,29.86908,19.82705,4.066283,4606.903,127.5377,105.9048,443.4946,73.18136,46.48013,350.8074,40.8037,53.62532,55.31108,54.71259,49.23895,15.92039
11/19/2014,31.39724,0.450508,88.73937,2.241608,34.3391,2.218225,93.7917,6.362962,37.67841,6.2715,94.47259,13.51624,38.98135,13.37338,90.24367,21.93122,34.6223,20.6716,94.67395,39.92063,94.72779,98.16709,94.22857,304.4123,1145.03,29.54813,19.7755,4.05265,4625.262,127.2362,105.9108,445.4564,73.10605,46.48968,352.7004,40.8052,54.40027,56.11329,55.49124,49.43847,15.90992
11/20/2014,32.02342,0.447622,89.06015,2.238194,33.6605,2.212206,92.93046,6.403689,38.00716,6.312178,94.57162,13.65489,39.64377,13.48954,90.31415,22.10698,35.39148,20.80048,94.85137,40.04043,94.76203,99.75257,96.33598,308.0657,1081.792,30.01919,19.79857,4.050733,4610.944,129.3425,105.911,448.5492,75.36526,46.48999,354.996,41.65237,55.39965,54.9233,54.92786,48.66178,15.91094
11/21/2014,32.15213,0.450433,89.16757,2.234292,32.97702,2.205588,92.36941,6.413325,37.86004,6.321457,94.60105,13.69884,39.82068,13.49313,90.39345,22.135,35.45052,20.81252,94.83763,39.90138,95.95106,100.4334,97.29692,305.1801,1015.289,29.95283,19.7984,4.049262,4620.348,132.4966,105.9053,451.508,79.35682,46.49937,356.7839,41.9054,56.19055,54.50937,54.78037,48.48805,16.08376
11/22/2014,32.73695,0.4505,89.53235,2.222263,34.36098,2.200417,93.7298,6.377733,38.1927,6.296009,95.86249,13.7519,40.3653,13.60027,90.8987,22.21924,36.04596,20.9317,95.33885,40.01006,94.30788,93.39895,95.89683,312.0619,992.5655,30.52708,19.79441,4.052738,4605.139,129.0197,105.9068,449.9866,78.17442,46.49749,356.1915,42.6066,55.17137,55.53711,55.49718,48.2921,15.74566
11/23/2014,33.20131,0.444358,90.3672,2.220737,35.40996,2.197454,95.11802,6.33885,38.41668,6.265196,96.24597,13.64292,40.24369,13.65402,91.3143,22.09556,35.87239,20.83377,95.71155,39.88176,93.62909,92.9673,94.42959,319.7924,1009.074,30.50575,19.78691,4.065567,4618.071,127.7566,105.9066,451.3224,77.1914,46.48687,357.7306,42.1916,54.95724,56.70134,56.00228,49.1227,15.75593
11/24/2014,32.81361,0.352496,89.98859,2.0456,34.40971,2.020804,94.2485,6.004488,37.96831,5.919417,95.2113,13.00997,38.3272,13.46395,90.25853,21.33183,35.02996,20.08668,95.77813,39.01843,91.87621,94.01846,92.16444,315.2301,1373.689,30.08112,19.86224,4.076054,4613.038,109.3707,105.9066,465.4458,55.47737,46.2022,374.4459,41.0957,55.57888,56.2802,56.8841,49.16283,15.60706
11/25/2014,32.5,0.335458,89.63073,2.008754,34.03557,1.982383,93.70559,5.918788,37.51956,5.830457,94.46677,12.80434,37.59537,13.20129,89.69259,21.0374,34.51778,19.80387,95.29077,38.65006,91.95184,94.92051,90.6993,299.9949,1354.313,29.65874,19.89654,4.073687,4618.665,103.4193,105.9035,467.0808,49.60173,46.06957,376.2322,40.8584,55.59516,56.18603,56.8714,48.83419,15.55149
11/26/2014,33.04879,0.402517,90.30169,2.154638,34.84833,2.119579,94.15002,6.181371,37.99657,6.083257,94.51112,13.18165,38.68552,13.20061,90.69145,21.61485,34.90846,20.38638,95.80441,39.89535,93.54456,98.98651,91.93953,299.9967,1243.697,29.79765,19.7628,4.058271,4623.246,119.7465,105.9085,452.9928,67.45784,46.32524,360.6797,41.2713,55.45336,56.15345,55.8256,49.42015,15.81992
11/27/2014,33.32221,0.417038,91.00713,2.184771,34.96361,2.144325,94.36917,6.210071,38.30008,6.1247,94.3687,13.09216,38.71463,13.20854,91.16771,21.47058,34.6328,20.24922,95.91914,39.62622,94.61402,102.5033,91.53639,300.0332,1466.972,29.78894,19.76457,4.054517,4650.294,123.355,105.9128,451.5304,70.52317,46.48442,358.9092,41.0607,56.04352,56.0691,55.65407,50.10701,16.08262
11/28/2014,32.59117,0.374421,90.32262,2.068342,34.13667,2.050483,94.93235,6.012383,37.36406,5.922283,95.43186,12.91477,37.33233,13.11473,90.75535,21.29271,34.21398,20.12702,96.17174,39.44527,91.81993,92.70439,88.73552,299.0287,1345.46,29.67768,19.77592,4.061433,4651.832,96.22285,105.9132,460.569,41.88957,46.27294,370.8778,40.4705,56.18595,57.56828,58.09953,50.28485,15.71292
11/29/2014,31.43476,0.409029,89.28344,2.169104,34.92029,2.144846,95.07183,6.239871,38.21235,6.14333,96.11223,13.414,39.38193,13.4788,91.24531,21.90703,35.41267,20.6545,96.14394,40.02397,94.60225,95.5444,93.90224,292.2757,1262.841,30.22757,19.6197,4.051733,4648.982,111.3292,105.9137,445.3513,57.89611,46.28263,354.3341,42.2775,54.36315,56.85948,56.7303,48.96781,16.05487
